"# CUDA_PROFILE_LOG_VERSION 1.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# CUDA_PROFILE_CSV 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# CUDA_DEVICE_NAME 0 GeForce GTX 260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"timestamp","method","gputime","cputime","occupancy","gridSizeX","gridSizeY","blockSizeX","blockSizeY","blockSizeZ","dynSmemPerBlock","staSmemPerBlock","registerPerThread","streamID","memTransferSize","memTransferDir","gld_coherent","gst_coherent","local_load","local_store","branch","divergent_branch","instructions","warp_serialize","cta_launched","gld_32b","gld_64b","gld_128b","gst_32b","gst_64b","gst_128b"
252704,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4045.15,4059,1,240,16,8,8,8,0,96,13,0,,,621423,434464,0,0,53872,1800,550490,0,480,604656,11204,5563,217232,0,0
256798,"memcopy",143.04,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
256957,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3376,0,8,124,0,0,0,366,0
257029,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3920.48,3934,1,240,16,8,8,8,0,96,13,0,,,613582,435056,0,0,51808,1840,539699,0,480,596982,11088,5512,217528,0,0
260999,"memcopy",143.07,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
261158,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
261230,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4020.1,4033,1,240,16,8,8,8,0,96,13,0,,,605570,435700,0,0,52324,1838,543514,0,480,588572,11311,5687,217850,0,0
265300,"memcopy",143.04,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
265457,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4618,0,8,124,0,0,0,366,0
265529,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4021.66,4035,1,240,16,8,8,8,0,96,13,0,,,602263,436248,0,0,53872,1800,550497,0,480,585168,11366,5729,218124,0,0
269601,"memcopy",142.69,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
269760,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.35,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3388,0,8,124,0,0,0,366,0
269831,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3955.62,3968.02,1,240,16,8,8,8,0,96,13,0,,,598539,436820,0,0,51819,1835,540270,0,480,581338,11477,5724,218410,0,0
273835,"memcopy",142.53,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
273996,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.35,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
274069,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3886.43,3900,1,240,16,8,8,8,0,96,13,0,,,596677,437364,0,0,52334,1831,544011,0,480,579362,11548,5767,218682,0,0
278004,"memcopy",142.53,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
278161,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
278233,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3856.51,3870,1,240,16,8,8,8,0,96,13,0,,,597145,437884,0,0,53872,1800,550484,0,480,579980,11444,5721,218942,0,0
282139,"memcopy",142.66,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
282297,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3384,0,8,124,0,0,0,366,0
282369,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3872.22,3885,1,240,16,8,8,8,0,96,13,0,,,590979,438328,0,0,51824,1823,540520,0,480,573320,11793,5866,219164,0,0
286291,"memcopy",142.98,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
286453,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.38,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
286526,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3892.83,3907,1,240,16,8,8,8,0,96,13,0,,,592142,438676,0,0,52336,1816,544127,0,480,574546,11716,5880,219338,0,0
290469,"memcopy",143.01,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
290626,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
290698,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3920.61,3934,1,240,16,8,8,8,0,96,13,0,,,588631,438948,0,0,53872,1800,550512,0,480,570744,11906,5981,219474,0,0
294668,"memcopy",143.07,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
294829,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3392,0,8,124,0,0,0,366,0
294902,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3896.03,3909,1,240,16,8,8,8,0,96,13,0,,,589169,439124,0,0,51824,1805,540531,0,480,571724,11638,5807,219562,0,0
298847,"memcopy",143.04,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
299003,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
299075,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3791.52,3805,1,240,16,8,8,8,0,96,13,0,,,586014,439200,0,0,52336,1800,544103,0,480,568372,11788,5854,219600,0,0
302917,"memcopy",142.69,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
303075,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.38,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
303147,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3915.71,3930,1,240,16,8,8,8,0,96,13,0,,,590290,439200,0,0,53872,1800,550482,0,480,572836,11672,5782,219600,0,0
307112,"memcopy",143.01,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
307273,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3389,0,8,124,0,0,0,366,0
307345,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3904.32,3917,1,240,16,8,8,8,0,96,13,0,,,587861,439124,0,0,51824,1805,540515,0,480,570084,11858,5919,219562,0,0
311299,"memcopy",143.3,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
311459,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
311532,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3947.3,3960,1,240,16,8,8,8,0,96,13,0,,,591496,438948,0,0,52336,1811,544122,0,480,573802,11806,5888,219474,0,0
315530,"memcopy",142.98,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
315689,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
315761,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3866.69,3880,1,240,16,8,8,8,0,96,13,0,,,590748,438676,0,0,53872,1800,550501,0,480,573190,11712,5846,219338,0,0
319677,"memcopy",143.01,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
319836,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3382,0,8,124,0,0,0,366,0
319908,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3830.85,3843,1,240,16,8,8,8,0,96,13,0,,,591370,438328,0,0,51824,1823,540538,0,480,573764,11742,5864,219164,0,0
323788,"memcopy",143.36,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
323948,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
324020,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3884.93,3899,1,240,16,8,8,8,0,96,13,0,,,592445,437884,0,0,52336,1828,544115,0,480,574936,11674,5835,218942,0,0
327955,"memcopy",143.36,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
328115,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4618,0,8,124,0,0,0,366,0
328187,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3984.03,3997,1,240,16,8,8,8,0,96,13,0,,,597115,437364,0,0,53872,1800,550485,0,480,579802,11522,5791,218682,0,0
332221,"memcopy",143.01,145,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
332377,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.61,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3382,0,8,124,0,0,0,366,0
332449,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3974.78,3988,1,240,16,8,8,8,0,96,13,0,,,600921,436820,0,0,51819,1835,540261,0,480,583840,11396,5685,218410,0,0
336474,"memcopy",142.72,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
336630,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
336703,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3924.1,3937,1,240,16,8,8,8,0,96,13,0,,,604711,436248,0,0,52328,1837,543711,0,480,587604,11412,5695,218124,0,0
340676,"memcopy",142.85,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
340833,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.38,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
340905,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4004.77,4018,1,240,16,8,8,8,0,96,13,0,,,610828,435700,0,0,53872,1800,550500,0,480,593864,11287,5677,217850,0,0
344959,"memcopy",143.14,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
345118,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3380,0,8,124,0,0,0,366,0
345191,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3963.97,3977,1,240,16,8,8,8,0,96,13,0,,,614199,435056,0,0,51808,1840,539708,0,480,597232,11296,5671,217528,0,0
349209,"memcopy",143.01,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
349367,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
349440,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",3938.37,3952,1,240,16,8,8,8,0,96,13,0,,,618874,434464,0,0,52316,1841,543085,0,480,602246,11092,5536,217232,0,0
353428,"memcopy",143.14,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
353588,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
353662,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4015.78,4027,1,240,16,8,8,8,0,96,13,0,,,624059,433836,0,0,53872,1800,550482,0,480,607396,11102,5561,216918,0,0
357726,"memcopy",143.1,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
357885,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3379,0,8,124,0,0,0,366,0
357957,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4050.08,4064,1,240,16,8,8,8,0,96,13,0,,,632089,433264,0,0,51795,1841,539038,0,480,615684,10924,5481,216632,0,0
362057,"memcopy",142.98,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
362218,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
362291,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4155.94,4169,1,240,16,8,8,8,0,96,13,0,,,638604,432680,0,0,52303,1839,542437,0,480,622278,10884,5442,216340,0,0
366496,"memcopy",143.01,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
366654,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4618,0,8,124,0,0,0,366,0
366725,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4128.13,4141,1,240,16,8,8,8,0,96,13,0,,,649659,432080,0,0,53872,1810,550508,0,480,633962,10434,5263,216040,0,0
370903,"memcopy",143.01,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
371062,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.38,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3376,0,8,124,0,0,0,366,0
371134,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4168.06,4181,1,240,16,8,8,8,0,96,13,0,,,659268,431492,0,0,51781,1837,538324,0,480,643640,10418,5210,215746,0,0
375352,"memcopy",143.3,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
375512,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
375586,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4114.69,4128,1,240,16,8,8,8,0,96,13,0,,,665864,430956,0,0,52290,1835,541783,0,480,650108,10508,5248,215478,0,0
379752,"memcopy",142.94,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
379909,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4618,0,8,124,0,0,0,366,0
379981,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4234.82,4248,1,240,16,8,8,8,0,96,13,0,,,675308,430340,0,0,53870,1824,550383,0,480,659642,10468,5198,215170,0,0
384265,"memcopy",142.53,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
384425,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3374,0,8,124,0,0,0,366,0
384498,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4203.14,4217,1,240,16,8,8,8,0,96,13,0,,,686564,429780,0,0,51771,1832,537813,0,480,671182,10276,5106,214890,0,0
388751,"memcopy",142.56,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
388908,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
388980,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4310.37,4323,1,240,16,8,8,8,0,96,13,0,,,695991,429228,0,0,52280,1829,541272,0,480,680698,10181,5112,214614,0,0
393340,"memcopy",142.69,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
393497,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
393570,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4305.18,4318,1,240,16,8,8,8,0,96,13,0,,,701544,428676,0,0,53860,1830,549888,0,480,686142,10287,5115,214338,0,0
397924,"memcopy",142.98,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
398085,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3376,0,8,124,0,0,0,366,0
398157,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4374.18,4386,1,240,16,8,8,8,0,96,13,0,,,709793,426212,0,0,51764,1872,537465,0,480,694732,10038,5023,213106,0,0
402580,"memcopy",143.3,152,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
403931,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
404008,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4337.09,4351,1,240,16,8,8,8,0,96,13,0,,,717949,423308,0,0,52274,1870,540945,0,480,703568,9592,4789,211654,0,0
408395,"memcopy",142.94,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
408552,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
408625,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4436.42,4450,1,240,16,8,8,8,0,96,13,0,,,729153,420400,0,0,53692,1880,544144,0,480,714874,9514,4765,210200,0,0
413112,"memcopy",142.94,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
413271,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3377,0,8,124,0,0,0,366,0
413344,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4460.58,4474,1,240,16,8,8,8,0,96,13,0,,,730607,417732,0,0,51596,1864,531734,0,480,716876,9119,4612,208866,0,0
417854,"memcopy",143.39,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
418014,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
418086,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4473.12,4486,1,240,16,8,8,8,0,96,13,0,,,738953,415092,0,0,52107,1864,535281,0,480,725534,8936,4483,207546,0,0
422609,"memcopy",143.52,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
422769,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4618,0,8,124,0,0,0,366,0
422841,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4479.46,4492,1,240,16,8,8,8,0,96,13,0,,,737885,412680,0,0,53518,1844,538146,0,480,724676,8808,4401,206340,0,0
427370,"memcopy",143.46,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
427531,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3387,0,8,124,0,0,0,366,0
427604,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4511.04,4524,1,240,16,8,8,8,0,96,13,0,,,745723,410308,0,0,51432,1823,526216,0,480,732902,8554,4267,205154,0,0
432165,"memcopy",143.1,151,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
432326,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.38,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
432398,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4554.11,4568,1,240,16,8,8,8,0,96,13,0,,,749222,407680,0,0,51943,1825,529742,0,480,736818,8264,4140,203840,0,0
437003,"memcopy",143.07,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
437162,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4623,0,8,124,0,0,0,366,0
437235,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4552.77,4566,1,240,16,8,8,8,0,96,13,0,,,752746,405348,0,0,53502,1840,537298,0,480,740706,8009,4031,202674,0,0
441836,"memcopy",143.3,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
441997,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3398,0,8,124,0,0,0,366,0
442069,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4585.63,4599,1,240,16,8,8,8,0,96,13,0,,,758937,403156,0,0,51268,1785,520680,0,480,747412,7663,3862,201578,0,0
446704,"memcopy",143.04,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
446861,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.38,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
446933,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4611.97,4625,1,240,16,8,8,8,0,96,13,0,,,756842,400656,0,0,51780,1786,524270,0,480,745602,7488,3752,200328,0,0
451596,"memcopy",142.78,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
451754,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4621,0,8,124,0,0,0,366,0
451826,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4659.71,4673,1,240,16,8,8,8,0,96,13,0,,,764643,398576,0,0,53330,1798,531391,0,480,754006,7080,3557,199288,0,0
456537,"memcopy",142.72,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
456695,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3395,0,8,124,0,0,0,366,0
456768,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4658.88,4672,1,240,16,8,8,8,0,96,13,0,,,766298,396524,0,0,51265,1785,520539,0,480,756064,6846,3388,198262,0,0
461477,"memcopy",142.94,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
461638,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
461711,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4663.94,4678,1,240,16,8,8,8,0,96,13,0,,,771817,394228,0,0,51614,1743,518654,0,480,762026,6530,3261,197114,0,0
466425,"memcopy",143.46,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
466585,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
466658,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4711.58,4725,1,240,16,8,8,8,0,96,13,0,,,770066,392196,0,0,53158,1752,525431,0,480,760414,6442,3210,196098,0,0
471420,"memcopy",143.52,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
471579,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3384,0,8,124,0,0,0,366,0
471653,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4727.07,4741,1,240,16,8,8,8,0,96,13,0,,,775959,390184,0,0,51101,1745,515003,0,480,766750,6154,3055,195092,0,0
476431,"memcopy",143.42,151,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
476593,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
476666,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4690.91,4704,1,240,16,8,8,8,0,96,13,0,,,778418,388188,0,0,51610,1743,518461,0,480,769218,6154,3046,194094,0,0
481406,"memcopy",143.39,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
481566,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
481639,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4806.98,4820,1,240,16,8,8,8,0,96,13,0,,,780496,386432,0,0,52990,1710,519721,0,480,771526,5972,2998,193216,0,0
486495,"memcopy",143.3,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
486656,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3376,0,8,124,0,0,0,366,0
